STATION,STATION_NAME,elev_m,lat_dd,lon_dd,date,MDPR,Source Flag,Time of Observation,DAPR,Source Flag,Time of Observation,PRCP,Measurement Flag,Source Flag,Time of Observation,TMAX,Quality Flag,Source Flag,Time of Observation,TMIN,Quality Flag,Source Flag,Time of Observation
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040411,-9999, ,9999,-9999, ,9999,0, ,0,1600,211,I,0,1600,61, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040412,-9999, ,9999,-9999, ,9999,0, ,0,1600,194, ,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040413,-9999, ,9999,-9999, ,9999,0, ,0,1600,178, ,0,1600,61, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040414,-9999, ,9999,-9999, ,9999,0, ,0,1600,172, ,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040415,-9999, ,9999,-9999, ,9999,0, ,0,1600,161, ,0,1600,39, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040416,-9999, ,9999,-9999, ,9999,0,T,0,1600,172, ,0,1600,28, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040417,-9999, ,9999,-9999, ,9999,5, ,0,1600,172, ,0,1600,-11, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040418,-9999, ,9999,-9999, ,9999,18, ,0,1600,128,I,0,1600,28, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040419,-9999, ,9999,-9999, ,9999,25, ,0,1600,161, ,0,1600,28, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040420,-9999, ,9999,-9999, ,9999,38, ,0,1600,178, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040421,-9999, ,9999,-9999, ,9999,25, ,0,1600,178, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040422,-9999, ,9999,-9999, ,9999,0, ,0,1600,239, ,0,1600,56, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040423,-9999, ,9999,-9999, ,9999,0, ,0,1600,272, ,0,1600,67, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040424,-9999, ,9999,-9999, ,9999,0, ,0,1600,289, ,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040425,-9999, ,9999,-9999, ,9999,0, ,0,1600,311, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040426,-9999, ,9999,-9999, ,9999,0, ,0,1600,339, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040427,-9999, ,9999,-9999, ,9999,0, ,0,1600,328, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040428,-9999, ,9999,-9999, ,9999,0, ,0,1600,278,I,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040429,-9999, ,9999,-9999, ,9999,0, ,0,1600,272, ,0,1600,144, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040430,-9999, ,9999,-9999, ,9999,0, ,0,1600,272, ,0,1600,61, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040501,-9999, ,9999,-9999, ,9999,0,P,0,1600,289, ,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040502,-9999, ,9999,-9999, ,9999,0,P,0,1600,322, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040503,-9999, ,9999,-9999, ,9999,0,P,0,1600,322, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040504,-9999, ,9999,-9999, ,9999,0,P,0,1600,261,I,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040505,-9999, ,9999,-9999, ,9999,0,P,0,1600,222, ,0,1600,67, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040506,-9999, ,9999,-9999, ,9999,0,P,0,1600,239, ,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040507,-9999, ,9999,-9999, ,9999,0,P,0,1600,217, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040508,-9999, ,9999,-9999, ,9999,0,P,0,1600,222, ,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040509,-9999, ,9999,-9999, ,9999,0,P,0,1600,244, ,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040510,-9999, ,9999,-9999, ,9999,0,P,0,1600,222, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040511,-9999, ,9999,-9999, ,9999,0,P,0,1600,211, ,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040512,-9999, ,9999,-9999, ,9999,0,P,0,1600,256, ,0,1600,61, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040513,-9999, ,9999,-9999, ,9999,0,P,0,1600,272, ,0,1600,67, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040514,-9999, ,9999,-9999, ,9999,0,P,0,1600,267, ,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040515,-9999, ,9999,-9999, ,9999,0,P,0,1600,267, ,0,1600,83, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040516,-9999, ,9999,-9999, ,9999,0,P,0,1600,261, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040517,-9999, ,9999,-9999, ,9999,0,P,0,1600,206,I,0,1600,67, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040518,-9999, ,9999,-9999, ,9999,0,P,0,1600,233, ,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040519,-9999, ,9999,-9999, ,9999,0,P,0,1600,250, ,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040520,-9999, ,9999,-9999, ,9999,0,P,0,1600,217,I,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040521,-9999, ,9999,-9999, ,9999,0,P,0,1600,222, ,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040522,-9999, ,9999,-9999, ,9999,0,P,0,1600,200, ,0,1600,67, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040523,-9999, ,9999,-9999, ,9999,0,P,0,1600,244, ,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040524,-9999, ,9999,-9999, ,9999,0,P,0,1600,228, ,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040525,-9999, ,9999,-9999, ,9999,0,P,0,1600,244, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040526,-9999, ,9999,-9999, ,9999,0,P,0,1600,250, ,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040527,-9999, ,9999,-9999, ,9999,0,P,0,1600,239, ,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040528,-9999, ,9999,-9999, ,9999,18, ,0,1600,222, ,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040529,-9999, ,9999,-9999, ,9999,0,P,0,1600,261, ,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040530,-9999, ,9999,-9999, ,9999,0,P,0,1600,311, ,0,1600,83, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040531,-9999, ,9999,-9999, ,9999,0,P,0,1600,322, ,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040601,-9999, ,9999,-9999, ,9999,0, ,0,1600,317, ,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040602,-9999, ,9999,-9999, ,9999,0, ,0,1600,311, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040603,-9999, ,9999,-9999, ,9999,0, ,0,1600,294, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040604,-9999, ,9999,-9999, ,9999,0, ,0,1600,278, ,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040605,-9999, ,9999,-9999, ,9999,0, ,0,1600,289, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040606,-9999, ,9999,-9999, ,9999,0, ,0,1600,294, ,0,1600,161, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040607,-9999, ,9999,-9999, ,9999,0, ,0,1600,256,I,0,1600,122, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040608,-9999, ,9999,-9999, ,9999,0, ,0,1600,233, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040609,-9999, ,9999,-9999, ,9999,0, ,0,1600,256, ,0,1600,83, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040610,-9999, ,9999,-9999, ,9999,0, ,0,1600,250, ,0,1600,83, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040611,-9999, ,9999,-9999, ,9999,0, ,0,1600,278, ,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040612,-9999, ,9999,-9999, ,9999,0, ,0,1600,294, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040613,-9999, ,9999,-9999, ,9999,0, ,0,1600,311, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040614,-9999, ,9999,-9999, ,9999,0, ,0,1600,339, ,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040615,-9999, ,9999,-9999, ,9999,0, ,0,1600,372, ,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040616,-9999, ,9999,-9999, ,9999,0, ,0,1600,283,I,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040617,-9999, ,9999,-9999, ,9999,0, ,0,1600,239,I,0,1600,133, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040618,-9999, ,9999,-9999, ,9999,0, ,0,1600,267, ,0,1600,144, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040619,-9999, ,9999,-9999, ,9999,0, ,0,1600,256, ,0,1600,139, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040620,-9999, ,9999,-9999, ,9999,0, ,0,1600,267, ,0,1600,122, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040621,-9999, ,9999,-9999, ,9999,0, ,0,1600,294, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040622,-9999, ,9999,-9999, ,9999,0, ,0,1600,278, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040623,-9999, ,9999,-9999, ,9999,0, ,0,1600,272, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040624,-9999, ,9999,-9999, ,9999,0, ,0,1600,283, ,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040625,-9999, ,9999,-9999, ,9999,0, ,0,1600,311, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040626,-9999, ,9999,-9999, ,9999,0, ,0,1600,300, ,0,1600,172, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040627,-9999, ,9999,-9999, ,9999,0, ,0,1600,333, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040628,-9999, ,9999,-9999, ,9999,0, ,0,1600,278,I,0,1600,133, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040629,-9999, ,9999,-9999, ,9999,0, ,0,1600,239,I,0,1600,139, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040630,-9999, ,9999,-9999, ,9999,0, ,0,1600,244, ,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040701,-9999, ,9999,-9999, ,9999,0, ,0,1600,256, ,0,1600,122, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040702,-9999, ,9999,-9999, ,9999,0, ,0,1600,300, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040703,-9999, ,9999,-9999, ,9999,0, ,0,1600,300, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040704,-9999, ,9999,-9999, ,9999,0, ,0,1600,289, ,0,1600,139, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040705,-9999, ,9999,-9999, ,9999,0, ,0,1600,300, ,0,1600,117, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040706,-9999, ,9999,-9999, ,9999,0, ,0,1600,311, ,0,1600,139, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040707,-9999, ,9999,-9999, ,9999,0, ,0,1600,256,I,0,1600,133, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040708,-9999, ,9999,-9999, ,9999,0, ,0,1600,261, ,0,1600,133, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040709,-9999, ,9999,-9999, ,9999,0, ,0,1600,250, ,0,1600,144, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040710,-9999, ,9999,-9999, ,9999,0, ,0,1600,283, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040711,-9999, ,9999,-9999, ,9999,0, ,0,1600,328, ,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040712,-9999, ,9999,-9999, ,9999,0, ,0,1600,294,I,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040713,-9999, ,9999,-9999, ,9999,0, ,0,1600,289, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040714,-9999, ,9999,-9999, ,9999,0, ,0,1600,306, ,0,1600,117, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040715,-9999, ,9999,-9999, ,9999,0, ,0,1600,328, ,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040716,-9999, ,9999,-9999, ,9999,0, ,0,1600,328, ,0,1600,122, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040717,-9999, ,9999,-9999, ,9999,0, ,0,1600,317, ,0,1600,117, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040718,-9999, ,9999,-9999, ,9999,0, ,0,1600,328, ,0,1600,150, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040719,-9999, ,9999,-9999, ,9999,0, ,0,1600,317,I,0,1600,150, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040720,-9999, ,9999,-9999, ,9999,0, ,0,1600,322, ,0,1600,139, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040721,-9999, ,9999,-9999, ,9999,0, ,0,1600,350, ,0,1600,150, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040722,-9999, ,9999,-9999, ,9999,0, ,0,1600,306,I,0,1600,133, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040723,-9999, ,9999,-9999, ,9999,0, ,0,1600,311, ,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040724,-9999, ,9999,-9999, ,9999,0, ,0,1600,283, ,0,1600,150, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040725,-9999, ,9999,-9999, ,9999,0, ,0,1600,328, ,0,1600,150, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040726,-9999, ,9999,-9999, ,9999,0, ,0,1600,306,I,0,1600,117, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040727,-9999, ,9999,-9999, ,9999,0, ,0,1600,272,I,0,1600,122, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040728,-9999, ,9999,-9999, ,9999,0, ,0,1600,278, ,0,1600,133, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040729,-9999, ,9999,-9999, ,9999,0, ,0,1600,272, ,0,1600,139, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040730,-9999, ,9999,-9999, ,9999,0, ,0,1600,278, ,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040731,-9999, ,9999,-9999, ,9999,0, ,0,1600,272, ,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040801,-9999, ,9999,-9999, ,9999,0, ,0,1600,239, ,0,1600,139, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040802,-9999, ,9999,-9999, ,9999,0, ,0,1600,228, ,0,1600,139, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040803,-9999, ,9999,-9999, ,9999,0, ,0,1600,294, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040804,-9999, ,9999,-9999, ,9999,0, ,0,1600,306, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040805,-9999, ,9999,-9999, ,9999,0, ,0,1600,289, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040806,-9999, ,9999,-9999, ,9999,0, ,0,1600,294, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040807,-9999, ,9999,-9999, ,9999,0, ,0,1600,344, ,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040808,-9999, ,9999,-9999, ,9999,0, ,0,1600,356, ,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040809,-9999, ,9999,-9999, ,9999,0, ,0,1600,306,I,0,1600,133, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040810,-9999, ,9999,-9999, ,9999,0, ,0,1600,328, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040811,-9999, ,9999,-9999, ,9999,0, ,0,1600,356, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040812,-9999, ,9999,-9999, ,9999,0, ,0,1600,283,I,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040813,-9999, ,9999,-9999, ,9999,0, ,0,1600,289, ,0,1600,133, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040814,-9999, ,9999,-9999, ,9999,0, ,0,1600,289, ,0,1600,139, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040815,-9999, ,9999,-9999, ,9999,0, ,0,1600,289, ,0,1600,133, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040816,-9999, ,9999,-9999, ,9999,0, ,0,1600,322, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040817,-9999, ,9999,-9999, ,9999,0, ,0,1600,350, ,0,1600,122, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040818,-9999, ,9999,-9999, ,9999,0, ,0,1600,339, ,0,1600,139, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040819,-9999, ,9999,-9999, ,9999,0, ,0,1600,333, ,0,1600,150, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040820,-9999, ,9999,-9999, ,9999,0, ,0,1600,300, ,0,1600,139, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040821,-9999, ,9999,-9999, ,9999,0, ,0,1600,272, ,0,1600,122, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040822,-9999, ,9999,-9999, ,9999,0, ,0,1600,267, ,0,1600,150, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040823,-9999, ,9999,-9999, ,9999,0, ,0,1600,272, ,0,1600,156, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040824,-9999, ,9999,-9999, ,9999,0, ,0,1600,267, ,0,1600,144, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040825,-9999, ,9999,-9999, ,9999,0, ,0,1600,278, ,0,1600,117, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040826,-9999, ,9999,-9999, ,9999,0, ,0,1600,306, ,0,1600,117, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040827,-9999, ,9999,-9999, ,9999,0, ,0,1600,372, ,0,1600,156, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040828,-9999, ,9999,-9999, ,9999,0, ,0,1600,378, ,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040829,-9999, ,9999,-9999, ,9999,0, ,0,1600,333,I,0,1600,117, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040830,-9999, ,9999,-9999, ,9999,0, ,0,1600,322,I,0,1600,139, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040831,-9999, ,9999,-9999, ,9999,0, ,0,1600,322, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040901,-9999, ,9999,-9999, ,9999,0,P,0,1600,294,I,0,1600,122, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040902,-9999, ,9999,-9999, ,9999,0,P,0,1600,317, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040903,-9999, ,9999,-9999, ,9999,0,P,0,1600,311, ,0,1600,139, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040904,-9999, ,9999,-9999, ,9999,0,P,0,1600,361, ,0,1600,189, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040905,-9999, ,9999,-9999, ,9999,0,P,0,1600,378, ,0,1600,144, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040906,-9999, ,9999,-9999, ,9999,0,P,0,1600,383, ,0,1600,139, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040907,-9999, ,9999,-9999, ,9999,0,P,0,1600,383, ,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040908,-9999, ,9999,-9999, ,9999,0,P,0,1600,383, ,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040909,-9999, ,9999,-9999, ,9999,0,P,0,1600,361, ,0,1600,133, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040910,-9999, ,9999,-9999, ,9999,0,P,0,1600,333, ,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040911,-9999, ,9999,-9999, ,9999,0,P,0,1600,-9999, , ,9999,-9999, , ,9999
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040912,-9999, ,9999,-9999, ,9999,0,P,0,1600,278, ,0,1600,117, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040913,-9999, ,9999,-9999, ,9999,0,P,0,1600,283, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040914,-9999, ,9999,-9999, ,9999,0,P,0,1600,350, ,0,1600,117, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040915,-9999, ,9999,-9999, ,9999,0,P,0,1600,356, ,0,1600,117, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040916,-9999, ,9999,-9999, ,9999,0,P,0,1600,333, ,0,1600,156, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040917,-9999, ,9999,-9999, ,9999,0,P,0,1600,311, ,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040918,-9999, ,9999,-9999, ,9999,0,P,0,1600,239,I,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040919,-9999, ,9999,-9999, ,9999,28, ,0,1600,211, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040920,-9999, ,9999,-9999, ,9999,0,P,0,1600,233, ,0,1600,61, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20040921,-9999, ,9999,-9999, ,9999,0,P,0,1600,294, ,0,1600,61, ,0,1600
